cnty,percent_male10,med_age10,percent_black10,percent_white10,total_pop10,pop_density10,log_pop_density10,rep_pre_2008,rep_pre_2012,rep_sen_2010,rep_hou_2010,main_protestant10,evan_protestant10,catholic10,med_house_val0509,med_house_income0509,below_poverty0509,high_school0509,bac0509,grad0509,married0509,divorced0509,separated0509,other_language0509,foreign_born0509,same_sex0509,murderrate2008,robberyrate2008,agasltrate2008,percent_physically_inactive_chr12,motorvehicle_mortality_rate_chr12,year_potential_life_lost_rate_chr12,percent_excessive_drinking_chr12,percent_smokers_chr12,physically_unhealthy_days_chr12,mentally_unhealthy_days_chr12,percent_fair_or_poor_chr12,percent_obese_chr12,ls09_10_avg,elev,maxtemp0610,mintemp0610,max_heat_index0610,sunlight0610,precipitation0610,Land Area km²,Water Area km²,Total Area km²,Latitude,Longitude 
1119,45.5,37.7,75.0,24.2,13763,15.2,2.7213,0.749858,22.5605,0.259319,0.22088,55.8689,193.56,2.69,54900.0,20994.0,40.2,72.5,12.1,4.6,34.0,9.0,3.8,0.7,0.5,0.2,0.0,0.000401768,0.00401768,32.8,44.4693,11454.9,11.6,17.4,4.1,4.5,25.2,42.1,,36.0,76.26,54.01,1118.0,17908.4,3.59,2341.057,24.436,2365.494,32.597481,-88.200057
1121,48.7,39.3,31.7,65.3,82291,111.7,4.71582,0.402848,57.5952,0.621778,0.626273,55.1489,407.079,21.5,84500.0,35865.0,19.0,74.1,11.8,4.5,50.0,12.9,2.8,2.0,1.4,0.3,1.24363e-05,0.00129337,0.00263649,35.1,24.0169,12212.3,10.3,24.9,5.3,5.2,29.5,36.8,3.35386,179.0,73.69,53.84,922.0,17160.8,3.35,1908.24,60.944,1969.184,33.369277,-86.175805
1123,48.5,42.4,26.6,69.9,41616,58.1,4.06217,0.313966,65.7578,0.659689,0.658541,110.049,473.709,21.48,88100.0,36637.0,17.3,74.3,15.7,5.8,53.0,11.7,2.6,2.0,0.9,0.3,0.000104093,0.00140526,0.0052307,30.9,26.2405,9769.55,16.0,31.2,4.5,5.5,25.0,36.9,3.35512,209.0,74.21,54.55,904.0,17571.0,3.55,1855.78,128.809,1984.589,32.863369,-85.799553
1125,48.5,31.2,29.6,66.3,194656,147.3,4.99247,0.415602,58.0765,0.653285,0.648925,63.78,368.87,19.16,142600.0,39579.0,20.5,83.9,26.9,11.3,44.0,10.2,1.8,5.2,3.0,0.4,8.33616e-05,0.00155608,0.00276205,28.7,21.4617,10163.7,13.0,22.7,4.3,4.3,16.6,34.6,3.37793,108.0,75.01,53.95,1042.0,17463.7,3.5,3423.329,76.396,3499.725,33.290202,-87.52286
1127,48.7,41.2,5.9,91.2,67023,84.7,4.43912,0.25897,75.7425,0.710155,0.980229,38.0789,583.649,7.79889,78900.0,36708.0,16.9,75.6,9.8,4.4,55.1,12.3,2.8,1.5,0.8,0.3,2.96345e-05,0.000977937,0.00105202,37.9,40.1,15600.7,7.0,28.3,5.9,5.0,31.1,34.8,3.34268,160.0,73.96,53.94,993.0,17139.8,3.55,2049.177,36.264,2085.441,33.791571,-87.301092
1129,49.2,39.7,24.9,65.5,17581,16.3,2.79117,0.349516,65.5628,0.638467,0.859949,70.64,420.399,1.71,73600.0,34738.0,20.0,77.4,9.0,2.5,60.7,7.8,3.0,0.2,0.5,0.1,5.82988e-05,0.000116598,0.00460561,32.8,32.3711,9505.59,10.1,,4.0,2.6,20.6,36.2,3.37897,41.0,77.66,55.52,1075.0,18224.3,4.06,2797.722,21.651,2819.373,31.406974,-88.202078
1131,47.3,38.8,72.5,26.8,11670,13.1,2.57261,0.710194,25.614,0.281591,0.237958,48.67,294.939,1.03,53400.0,22006.0,36.5,71.1,17.0,3.1,33.7,7.5,5.2,0.3,0.0,0.0,,,,34.7,48.5925,13128.5,,,4.2,6.4,,43.4,,75.0,77.15,54.8,1086.0,17924.7,3.47,2301.2,48.985,2350.185,31.99033,-87.302205
1133,49.1,43.1,0.5,95.6,24484,39.9,3.68638,0.175157,85.4441,0.816972,0.988883,45.6189,551.34,9.10889,77700.0,29818.0,23.1,68.4,11.7,5.5,57.6,13.3,2.0,1.7,1.4,0.1,4.13035e-05,0.000123911,0.00189996,33.6,39.1387,12614.1,8.5,24.2,5.2,6.4,19.5,36.0,3.38808,211.0,72.35,53.46,879.0,16961.2,3.57,1587.608,48.923,1636.531,34.155888,-87.364147
2013,66.6,42.1,7.0,21.0,3141,0.4,-0.916291,,,,,,42.6589,,122100.0,56250.0,10.4,65.1,12.5,1.6,50.3,10.9,2.1,69.0,63.1,0.8,,,,28.8,,,,,3.1,4.0,15.7,31.4,,85.0,,,,,,18083.149,20792.209,38875.358,55.243722,-161.950749
2016,66.9,40.7,6.0,36.0,5561,1.3,0.262364,,,,,14.75,41.7189,33.27,165400.0,72989.0,12.1,74.4,8.5,1.5,47.0,15.9,3.8,53.3,44.6,0.0,,,,22.6,,,23.4,30.0,1.5,2.0,21.1,27.9,,187.3,,,,,,11370.763,25190.644,36561.406,51.959447,178.338813
2020,50.8,32.9,5.6,66.0,291826,171.2,5.14283,,,,,39.1589,153.099,78.7089,255900.0,70151.0,7.8,91.9,32.3,11.4,51.1,11.6,2.0,15.2,8.5,0.7,3.57056e-05,0.00194238,0.00654841,22.0,11.9463,7062.51,18.9,17.9,3.4,3.0,12.0,25.7,,1076.7,,,,,,4415.109,663.861,5078.97,61.177549,-149.274354
2050,52.3,26.2,0.4,11.1,17013,0.4,-0.916291,,,,,130.25,29.4489,190.68,119200.0,53120.0,18.2,79.1,14.4,5.1,41.2,5.6,2.6,70.6,0.6,0.1,,,,28.2,18.4176,13111.5,16.8,33.4,3.4,2.9,19.3,30.1,,170.7,,,,,,105075.823,12779.524,117855.346,60.928916,-160.15335
2060,54.2,42.8,0.0,48.2,997,2.0,0.693147,,,,,,6.01889,60.1789,170500.0,62500.0,5.6,90.0,14.2,2.2,60.4,11.0,1.0,3.3,1.0,0.0,,,,24.2,,,,26.4,1.6,1.8,16.4,34.9,,21.3,,,,,,1304.947,993.83,2298.777,58.731373,-156.986612
2068,54.9,41.5,0.5,89.6,1826,0.1,-2.30259,,,,,,169.77,61.34,167000.0,76250.0,6.1,97.0,24.6,5.1,58.7,17.9,0.8,2.8,3.9,0.0,,,,21.2,,,22.1,21.5,2.5,2.2,7.1,28.4,,243.0,,,,,,33026.001,66.069,33092.069,63.682732,-150.026719
2070,52.4,29.0,0.2,18.1,4847,0.3,-1.20397,,,,,89.95,91.1889,119.25,171900.0,60466.0,18.3,83.9,20.5,9.1,41.5,7.4,2.9,32.1,1.7,0.8,,,,27.9,,10837.6,15.3,40.3,2.5,2.3,12.5,34.2,,244.2,,,,,,48092.913,6077.224,54170.136,59.824816,-158.602233
2090,52.8,31.0,4.5,77.0,97581,13.3,2.58776,,,,,40.67,143.34,42.99,198200.0,65121.0,8.0,93.6,26.3,11.1,49.8,9.7,1.9,10.7,5.0,0.3,,,,23.1,14.3603,6198.19,20.7,21.1,3.5,2.9,11.8,27.5,,316.7,,,,,,19005.874,273.188,19279.063,64.690832,-146.599867
2100,50.8,46.9,0.4,83.2,2508,1.1,0.0953102,,0.0,,,59.4089,137.159,73.76,186300.0,44284.0,4.6,94.0,36.2,9.6,68.6,10.6,3.2,3.2,0.1,0.4,,,,20.5,,,16.8,17.7,3.2,2.6,15.4,31.9,,1001.6,,,,,,6005.147,1053.875,7059.022,59.099905,-135.578102
2105,54.2,46.0,0.4,47.2,2150,0.3,-1.20397,,,,,9.76889,92.09,58.14,169000.0,43208.0,11.7,88.4,22.5,7.3,55.0,11.9,4.1,18.5,3.1,0.0,,,,,,,,,,,,,,57.9,,,,,,19489.439,8778.085,28267.524,58.076434,-135.1851
2110,51.0,38.1,0.9,69.7,31275,11.6,2.451,,0.0,,,61.81,91.67,60.75,284000.0,76437.0,6.7,95.6,35.8,12.1,50.4,11.8,1.7,10.5,6.5,1.3,,,,17.7,7.85372,6742.72,21.3,18.9,3.3,2.9,10.4,26.2,,192.8,,,,,,6997.969,1429.575,8427.544,58.3727,-134.178781
2122,52.4,40.6,0.5,84.6,55400,3.4,1.22378,,0.0,,,25.3989,174.87,50.7189,183000.0,55966.0,9.7,91.2,21.4,7.8,52.4,13.7,1.9,8.8,3.2,0.2,,,,23.6,22.5081,8287.41,18.4,21.1,3.6,3.2,14.1,28.9,,143.0,,,,,,41634.915,22473.29,64108.206,60.366373,-152.321973
2130,51.3,38.4,0.6,68.1,13477,2.8,1.02962,,0.0,,,47.71,142.24,68.26,209600.0,57500.0,9.3,92.8,24.1,7.9,52.2,17.1,3.3,9.8,6.2,0.3,,,,28.0,,8198.24,22.1,24.5,3.6,3.3,13.8,32.4,,144.0,,,,,,12583.233,4649.414,17232.647,55.449938,-131.106685
2150,53.0,32.5,0.7,55.3,13592,2.1,0.741937,,0.0,,,15.97,91.1589,36.7889,173800.0,59655.0,10.6,87.7,20.7,5.7,53.9,11.6,0.8,24.6,16.9,0.4,,,,20.8,,6559.56,25.6,20.5,2.7,2.0,12.0,29.8,,89.0,,,,,,16963.332,14173.062,31136.394,57.553611,-153.630911
2164,52.7,30.8,0.6,23.3,1631,0.1,-2.30259,,0.0,,,,,,169600.0,41458.0,22.1,79.1,17.3,6.5,51.3,7.7,2.8,15.8,1.5,0.9,,,,30.5,,19707.4,,,1.5,1.9,15.0,33.7,,96.4,,,,,,61258.419,24010.457,85268.877,58.205065,-156.705188
2170,51.7,34.8,1.0,84.9,88995,3.6,1.28093,,0.0,,,25.5189,169.4,37.6889,205000.0,66052.0,10.3,90.6,19.9,6.3,46.4,15.0,2.0,5.1,2.9,0.6,,,,24.1,19.609,7126.57,16.8,27.8,3.9,3.4,14.9,29.6,,1460.9,,,,,,63734.16,1682.737,65416.898,62.182174,-149.407974
2180,53.3,27.6,0.3,16.4,9492,0.4,-0.916291,,0.0,,,231.56,118.73,92.7089,129500.0,55766.0,23.2,82.7,15.1,4.9,35.0,9.4,1.6,28.2,1.2,0.0,,,,23.7,33.8952,12244.2,20.8,44.6,3.4,2.7,16.6,35.7,,408.9,,,,,,59470.686,13768.012,73238.698,64.783686,-164.188912
2185,62.6,35.1,1.0,33.4,9430,0.1,-2.30259,,0.0,,,84.5189,48.0389,17.5,143400.0,66556.0,14.8,80.3,19.4,9.8,32.9,8.5,2.4,48.6,7.4,0.0,,,,32.6,37.3514,14116.7,14.4,44.0,3.7,1.4,20.4,39.4,,152.0,,,,,,229720.054,15801.179,245521.234,69.449343,-153.47283
2188,53.6,25.7,0.5,11.2,7523,0.2,-1.60944,,0.0,,,54.2289,218.53,31.8989,132100.0,57885.0,19.2,78.7,13.2,4.4,36.3,5.0,1.6,34.6,1.7,0.0,,,,31.5,21.0221,15725.6,21.1,48.2,4.0,2.1,20.2,29.7,,56.5,,,,,,92132.565,13406.688,105539.253,67.005066,-160.021086
2195,52.0,41.5,0.4,71.1,3815,1.2,0.182322,,,,,132.37,113.239,23.5889,181700.0,61115.0,9.9,95.3,24.7,8.4,52.2,11.4,1.5,8.6,4.2,0.0,,,,,,,,,,,,,,131.6,,,,,,8500.294,6221.368,14721.662,56.639612,-133.527996
2198,55.2,39.9,0.3,50.4,5559,1.4,0.336472,,,,,26.0789,173.59,80.95,144000.0,45889.0,13.1,87.6,15.4,5.4,53.7,12.5,1.2,3.7,3.2,0.6,,,,,,,,,,,,,,506.6,,,,,,10160.194,9739.418,19899.612,55.415683,-132.875734
2220,50.5,38.2,0.5,65.3,8881,3.1,1.1314,,0.0,,,90.31,104.489,51.7989,317600.0,58895.0,6.7,91.2,26.2,11.8,49.4,14.5,1.0,7.3,4.3,0.0,,,,19.5,,8292.37,22.1,21.1,3.5,3.0,12.0,29.7,,642.7,,,,,,7434.144,5027.404,12461.548,57.142509,-135.332624
2230,51.7,41.2,0.0,91.4,968,2.1,0.741937,,,,,67.15,2.06889,129.129,259800.0,71295.0,9.3,95.4,31.0,7.2,46.1,13.9,0.0,17.3,12.8,0.0,,,,,,,,,,,,,,52.6,,,,,,1171.516,30.331,1201.847,59.575097,-135.335418
2240,55.7,37.4,1.1,80.4,7029,0.3,-1.20397,,0.0,,,25.89,144.259,52.07,159300.0,59407.0,11.6,88.8,16.6,5.5,53.3,14.3,1.8,15.6,4.9,0.2,,,,25.3,33.7511,5567.32,12.6,22.8,4.0,2.4,16.6,31.0,,742.4,,,,,,64150.915,752.795,64903.711,63.864997,-143.218628
2261,53.4,39.8,0.5,74.0,9636,0.3,-1.20397,,0.0,,,35.7989,162.199,45.35,163700.0,55952.0,8.1,91.2,22.0,6.6,50.5,12.0,1.8,8.8,5.4,0.3,,,,25.1,18.9361,9088.45,18.0,23.7,4.1,3.5,16.4,29.1,,1187.4,,,,,,88680.877,15799.69,104480.567,61.34984,-145.023141
2270,52.9,21.9,0.0,2.7,7459,0.4,-0.916291,,0.0,,,,95.7189,631.85,70300.0,36712.0,31.7,74.0,11.2,4.1,32.8,4.7,2.0,57.9,0.4,0.2,,,,27.6,19.0331,15182.8,9.5,36.1,5.0,3.7,27.2,29.7,,92.1,,,,,,44240.706,6711.999,50952.705,62.283174,-163.19095
2275,52.4,46.7,0.2,72.6,2369,0.9,-0.105361,,,,,77.67,119.04,126.64,167200.0,49508.0,9.8,92.6,14.8,2.2,52.1,13.9,0.3,7.7,1.8,0.0,,,,,,,,,,,,,,582.8,,,,,,6582.411,2384.276,8966.687,56.279121,-132.040326
2282,54.4,39.7,0.3,42.4,662,0.1,-2.30259,,0.0,,,,80.06,75.53,151700.0,66250.0,3.4,92.7,17.0,6.6,52.5,13.4,4.0,15.4,1.0,0.0,,,,23.5,,,16.2,17.1,3.1,4.0,13.3,30.5,,487.4,,,,,,19812.002,4696.71,24508.712,59.999083,-140.239593
2290,54.2,35.3,0.2,22.2,5588,,,,0.0,,,384.399,29.35,260.019,89900.0,33716.0,24.1,78.7,12.9,5.2,36.2,8.2,2.0,19.6,1.2,0.0,,,,26.5,40.5123,19936.7,24.1,41.0,3.9,2.2,17.4,32.6,,625.9,,,,,,376855.656,5956.564,382812.22,65.376131,-151.576855
4001,49.9,32.4,0.2,23.3,71518,6.4,1.8563,0.634325,31.8324,0.357816,0.264346,10.0,53.6089,209.74,83400.0,28378.0,36.8,69.6,9.7,3.9,39.3,7.6,2.3,61.5,1.5,0.2,0.0,0.0,0.0004243,27.8,69.387,13361.3,11.4,16.2,3.9,4.1,19.4,33.3,3.35688,1873.0,62.58,44.05,135.0,18831.5,0.82,29001.444,54.176,29055.62,35.385845,-109.493747
4003,51.0,39.7,4.2,78.5,131346,21.3,3.05871,0.388017,59.952,0.58996,0.524726,25.78,104.859,202.629,148900.0,43304.0,16.3,83.6,21.6,8.3,54.5,12.7,2.0,27.4,12.3,0.6,4.67435e-05,0.000405111,0.00451075,23.7,25.1895,7857.38,14.0,20.9,4.0,3.5,18.0,23.7,3.38918,1321.0,74.3,52.81,291.0,20483.0,0.98,15969.064,137.025,16106.089,31.881793,-109.75412
4005,49.6,31.0,1.2,61.7,134421,7.2,1.97408,0.578408,40.8375,0.490713,0.39538,27.94,80.23,50.2189,254700.0,48259.0,17.4,86.1,30.1,12.7,45.8,9.1,1.7,26.5,5.1,1.0,2.34245e-05,0.000530955,0.00281875,16.6,33.71,7331.64,15.2,14.6,2.9,2.9,11.3,25.3,3.45807,2080.0,64.76,45.75,177.0,19003.8,0.87,48222.689,109.964,48332.653,35.829692,-111.773728
4007,49.7,47.9,0.4,76.8,53597,11.3,2.4248,0.35302,62.3061,0.648838,0.550037,27.1289,101.049,158.949,151200.0,36930.0,19.3,83.5,14.5,5.6,49.9,15.0,1.3,17.8,3.5,0.3,0.0,0.000173896,0.00479181,25.1,35.0377,11415.8,15.9,25.4,5.0,5.1,21.5,25.8,3.37461,1031.0,71.26,50.62,311.0,20173.3,1.33,12322.989,97.112,12420.101,33.789618,-110.81187
4009,53.7,31.6,1.8,72.1,37220,8.1,2.09186,0.290414,67.837,0.685051,0.583416,15.07,53.3289,166.419,109300.0,40889.0,18.9,81.5,13.5,5.3,49.2,11.2,2.4,23.3,4.5,0.7,0.0,0.0,0.0112231,27.3,28.2535,9888.8,16.9,17.6,4.0,4.3,18.3,32.5,3.38764,844.0,73.66,52.37,369.0,20396.3,1.12,11972.471,47.834,12020.305,32.931828,-109.87831
4011,52.1,34.8,1.1,77.2,8437,4.6,1.52606,0.399931,53.3155,0.545642,0.392902,4.03,67.68,309.11,64800.0,45476.0,14.8,87.7,13.0,3.8,52.0,14.5,1.5,22.0,4.5,0.2,,,,25.5,20.4229,8187.88,15.8,,3.6,3.1,,35.8,,1689.0,69.16,48.77,246.0,20067.5,1.33,4773.674,13.745,4787.419,33.238872,-109.242323
4012,51.5,53.9,0.6,69.8,20489,4.6,1.52606,0.347442,64.7602,0.670163,0.660262,14.74,112.939,54.13,97700.0,31640.0,19.7,74.7,9.9,3.4,57.0,12.2,3.1,19.6,14.0,0.3,0.0,0.000298285,0.00482227,33.8,60.8516,12784.1,21.2,16.3,5.3,4.4,22.7,30.0,3.39565,513.0,82.98,62.3,913.0,20810.0,0.37,11653.984,36.582,11690.566,33.727625,-114.038793
4013,49.5,34.6,5.0,73.0,3817117,414.9,6.02804,0.44116,54.3018,0.609539,0.553982,27.28,140.009,136.4,243300.0,55223.0,13.4,84.3,28.0,9.9,49.2,11.9,1.9,27.9,16.8,0.7,6.83187e-05,0.00185645,0.00254594,19.2,15.488,6534.09,17.3,17.0,3.2,3.2,14.7,23.7,3.41881,267.0,83.28,61.72,906.0,20856.4,0.54,23828.26,62.796,23891.056,33.346541,-112.495534
4015,50.0,47.6,0.9,86.9,200186,15.0,2.70805,0.326781,69.9124,0.679999,0.699676,20.2889,65.84,92.4089,179300.0,40157.0,15.5,82.4,12.1,4.1,54.8,14.8,2.2,10.1,6.1,0.6,4.01592e-05,0.000326294,0.00163649,30.4,28.4849,10373.6,18.5,28.4,4.2,4.3,20.1,27.1,3.35109,1542.0,73.18,53.51,535.0,19596.4,0.65,34475.547,387.371,34862.918,35.717705,-113.749689
4017,50.0,34.7,0.9,49.3,107449,10.8,2.37955,0.435168,53.0735,0.551659,0.480153,13.1189,129.979,61.42,123700.0,38197.0,24.6,78.7,13.3,5.4,48.6,9.7,2.1,38.0,2.6,0.3,8.89822e-06,0.000213557,0.00323006,25.4,53.1185,11874.8,12.3,17.7,3.4,3.6,16.5,31.5,3.40347,1798.0,64.75,46.31,153.0,19031.6,0.8,25771.473,24.078,25795.551,35.390934,-110.320908
4019,49.1,37.7,3.5,74.3,980263,106.7,4.67002,0.524248,45.6136,0.508252,0.43557,37.78,100.26,207.87,196900.0,45885.0,15.7,86.4,29.0,11.4,46.4,13.3,2.0,28.0,13.2,0.7,9.49884e-05,0.00177905,0.00297828,19.8,16.1529,7720.82,16.0,16.7,3.7,3.5,14.7,25.6,3.39677,1048.0,79.76,58.39,610.0,20802.4,0.8,23794.312,5.338,23799.649,32.128237,-111.783018
4021,52.5,35.3,4.6,72.4,375770,70.0,4.2485,0.421937,57.1199,0.612911,0.567028,15.6189,54.59,104.5,169700.0,49301.0,13.9,83.3,18.0,5.8,57.0,11.1,1.5,23.8,10.9,0.7,3.1869e-05,0.000442978,0.00181334,23.9,25.6611,8240.76,18.5,18.2,3.5,3.4,16.4,29.7,3.41041,518.0,81.69,59.99,798.0,20642.6,0.78,13896.87,22.332,13919.201,32.91891,-111.367257
4023,47.6,35.6,0.4,73.5,47420,38.3,3.64545,0.65271,30.4435,0.372428,0.34095,9.67889,42.3689,320.899,146500.0,37204.0,22.1,70.5,16.3,5.5,50.2,9.0,2.7,78.4,32.3,0.5,0.0,0.000306756,0.00143939,17.5,17.1266,5589.28,17.6,17.9,2.6,2.6,17.1,21.8,3.38255,1263.0,73.83,52.09,235.0,20444.6,1.13,3203.599,3.088,3206.687,31.525904,-110.84519
4025,49.0,49.2,0.6,89.3,211033,26.0,3.2581,0.370193,64.0408,0.647408,0.590713,21.44,108.78,78.1889,232700.0,43965.0,12.7,88.7,23.9,9.3,54.0,14.7,1.4,11.1,7.2,0.6,1.83891e-05,0.000211475,0.0030388,20.9,22.8946,7702.55,14.9,20.0,3.9,4.1,17.4,21.5,3.4228,1840.0,71.22,51.37,320.0,19998.8,0.97,21039.765,11.502,21051.267,34.630044,-112.573745
4027,50.1,33.8,2.0,70.4,195751,35.5,3.56953,0.425519,55.5035,0.579031,0.594334,20.8289,93.7,221.719,132300.0,38854.0,19.9,70.7,13.0,4.8,59.5,8.3,2.5,47.8,25.0,0.4,3.55596e-05,0.000403008,0.00314702,24.4,15.7687,6254.19,14.8,13.7,3.7,2.9,21.7,29.4,3.38252,82.0,84.86,62.63,978.0,20807.1,0.29,14281.174,13.254,14294.428,32.773942,-113.910905
5001,48.5,40.7,24.5,71.8,19019,19.2,2.95491,0.375322,60.0092,0.437474,0.450936,131.449,510.49,15.7689,74200.0,36341.0,18.4,78.1,12.8,4.9,52.3,13.2,2.5,3.0,1.2,0.1,5.20129e-05,0.000832206,0.00275668,36.9,28.0116,10221.5,10.2,22.5,4.6,4.1,29.7,36.1,3.37,59.0,74.87,54.38,1183.0,17246.2,3.39,2560.903,116.496,2677.398,34.289574,-91.376547
5003,48.5,40.3,25.8,69.3,21853,23.6,3.16125,0.344365,61.4443,0.564522,0.362799,46.17,652.769,31.76,60800.0,33007.0,20.3,79.9,13.9,3.2,60.8,8.8,2.6,4.5,2.2,0.3,0.0,0.000452612,0.00199149,38.5,30.9167,11236.9,11.2,28.1,5.2,4.2,24.6,39.2,3.39449,63.0,77.06,55.55,1196.0,17459.3,3.56,2396.642,39.311,2435.953,33.190835,-91.772267
5005,48.2,50.6,0.2,96.9,41513,74.9,4.31615,0.327261,70.7793,0.682761,0.658023,60.8989,358.54,56.8289,111200.0,34534.0,15.2,82.8,13.3,4.6,59.4,12.6,1.8,2.7,1.8,0.7,2.35949e-05,4.71898e-05,0.000802227,33.0,33.1787,9887.18,14.2,26.0,3.2,3.3,14.0,28.2,3.39689,239.0,69.97,50.52,979.0,16510.4,3.41,1435.588,83.997,1519.585,36.28071,-92.330438
5007,49.3,34.3,1.3,82.6,221339,261.2,5.56529,0.306692,68.9479,0.743238,0.806062,67.04,327.85,75.7089,153200.0,50377.0,11.2,83.2,24.9,7.5,58.5,11.1,1.8,14.0,9.3,0.6,1.90463e-05,0.00011904,0.00154275,27.9,17.2107,6610.41,12.1,18.7,3.1,2.7,13.4,28.0,3.44866,380.0,68.99,49.18,865.0,16357.8,3.4,2194.645,94.662,2289.307,36.337825,-94.256187
5009,49.0,41.4,0.2,96.5,36903,62.5,4.13517,0.28661,72.5034,0.673239,0.720357,66.04,636.399,26.2889,102400.0,36839.0,16.0,84.0,14.6,4.6,57.8,12.7,2.3,2.3,0.8,0.5,0.0,0.000135164,0.00243296,31.9,27.5496,9494.49,6.6,18.5,3.5,2.9,14.9,29.1,3.38079,364.0,68.88,49.83,871.0,16391.1,3.38,1528.692,30.044,1558.737,36.304308,-93.079204
5011,48.5,40.3,27.6,60.3,11508,17.7,2.87356,0.415739,58.4337,0.543872,0.315735,84.4589,502.689,33.7989,58200.0,26207.0,34.9,62.2,9.4,2.8,49.4,7.1,2.9,10.7,6.7,0.1,,,,33.2,39.7749,10208.0,5.7,17.5,3.4,5.5,17.8,31.8,,62.0,76.6,54.19,1181.0,17387.2,3.76,1681.5,9.547,1691.047,33.463819,-92.168164
5013,50.7,43.4,22.2,74.5,5368,8.5,2.14007,0.311682,67.0653,0.585,0.418634,43.96,371.089,,46900.0,32148.0,15.8,78.9,10.0,2.7,49.1,12.4,2.2,4.1,1.2,0.0,,,,36.8,,12095.1,5.9,,3.1,3.1,18.6,34.1,,67.0,76.72,53.82,1182.0,17367.9,3.76,1628.017,9.926,1637.943,33.56046,-92.513879
5015,49.3,44.0,0.4,89.6,27446,43.6,3.77506,0.394366,60.1493,0.628047,0.622209,53.89,288.79,34.6089,112900.0,32978.0,18.4,76.4,15.1,5.2,56.9,11.7,1.6,12.3,8.8,1.4,0.0,0.000180655,0.0020956,27.9,27.0695,9232.29,12.3,28.7,4.6,4.1,21.0,26.3,3.41133,382.0,68.11,48.91,820.0,16343.7,3.46,1631.917,22.566,1654.484,36.337774,-93.541663
5017,49.1,41.8,54.1,41.2,11800,18.3,2.9069,0.584293,38.294,0.352551,0.226684,42.2,359.319,44.49,49900.0,20543.0,37.8,71.5,10.0,3.5,41.0,11.9,3.9,4.4,2.1,0.6,,,,36.4,36.4098,13192.9,8.9,33.7,6.9,4.7,,38.1,,36.0,76.71,55.27,1209.0,17568.8,3.46,1668.74,120.392,1789.132,33.267139,-91.297158
5019,47.7,33.5,23.5,71.8,22995,26.6,3.28091,0.46921,51.647,0.444766,0.281316,75.45,533.12,3.48,76500.0,31409.0,26.4,80.1,21.0,8.1,42.2,6.3,1.7,4.4,2.5,0.1,0.0,0.000551291,0.00237479,30.8,23.8499,8677.12,10.2,16.6,4.1,3.5,17.9,33.8,3.40649,104.0,75.36,54.46,1144.0,17045.7,4.07,2243.122,43.396,2286.518,34.053312,-93.176205
5021,48.9,43.2,0.3,97.5,16083,25.2,3.22684,0.407186,63.1115,0.477778,0.479136,48.13,395.139,1.87,57400.0,29282.0,19.5,71.5,9.4,3.3,60.4,10.9,1.7,0.8,0.3,0.9,0.0,6.26723e-05,0.000752068,34.5,40.569,11289.9,6.5,26.2,4.3,3.6,28.5,32.2,3.38143,87.0,70.38,51.5,1063.0,16463.5,3.48,1656.206,5.106,1661.312,36.367302,-90.418704
5023,49.2,46.8,0.3,96.8,25970,46.9,3.84802,0.260275,74.6372,0.67018,0.637496,92.7189,368.889,15.5889,103400.0,36405.0,16.1,79.7,13.6,3.8,60.6,11.1,1.4,1.7,1.0,0.4,7.82534e-05,0.00011738,0.00250411,32.4,39.2005,8801.18,,,5.5,4.2,22.5,26.6,3.37941,201.0,70.47,52.33,991.0,16652.0,3.94,1434.056,99.015,1533.071,35.566288,-92.059974
5025,49.3,40.2,12.2,85.8,8689,14.5,2.67415,0.259914,70.8206,0.618394,0.417605,62.84,390.379,,63500.0,35063.0,16.9,86.9,12.6,2.4,58.0,10.9,1.7,0.9,0.5,0.5,,,,28.4,31.0017,7869.26,8.9,,5.2,4.9,20.7,32.7,,61.0,75.48,53.28,1185.0,17265.9,3.85,1548.252,2.5,1550.752,33.893201,-92.188714
5027,47.7,37.0,36.9,59.9,24552,32.1,3.46886,0.371835,61.2374,0.591974,0.568886,80.3189,304.939,8.96,72300.0,35258.0,19.7,84.6,19.7,6.7,50.0,10.9,2.6,3.4,2.5,0.4,0.0,0.000661458,0.00305924,29.7,27.2054,10096.3,9.7,16.2,2.9,3.9,19.1,31.9,3.38356,107.0,77.21,54.51,1158.0,17446.5,3.73,1984.067,1.814,1985.88,33.21507,-93.226901
5029,49.5,40.5,11.2,84.2,21273,38.5,3.65066,0.38695,58.3959,0.503851,0.563054,39.77,307.1,84.1889,78300.0,33554.0,16.7,81.2,14.3,4.3,54.2,13.0,1.6,2.0,1.4,0.1,0.0,0.000192493,0.00158806,30.1,25.621,10670.5,10.9,29.0,3.3,4.3,24.8,33.0,3.40407,208.0,71.97,52.83,1072.0,16651.0,4.04,1430.32,37.343,1467.662,35.265702,-92.689248
5031,48.8,33.2,13.1,81.2,96443,136.4,4.91559,0.364699,64.1956,0.560921,0.561827,56.07,458.139,25.6089,102800.0,39431.0,17.5,82.7,22.6,8.3,51.2,12.5,2.6,4.0,2.6,0.3,5.39415e-05,0.000992524,0.00200662,32.0,24.7532,9512.11,9.0,20.1,3.7,3.8,20.2,33.1,3.37664,72.0,71.54,52.03,1087.0,16686.2,3.48,1831.656,14.162,1845.818,35.828268,-90.630411
